-1,0.000415949113704,3.04861873839e+11,2.37220537188e+29,10007.8325062
-1,0.000469006264558,2.16105805103e+11,2.66886565308e+29,18386.7790892
-1,0.000790852597076,76198319709.5,2.61620623e+29,23058.4102528
-1,0.000292561224562,4.86504613006e+11,2.23343644507e+29,11475.9605707
-1,0.000460397419654,3.00466946803e+11,1.06371938314e+30,23539.9578442
-1,0.000362588995095,2.78498336337e+11,2.63004649761e+29,12890.5725451
1,0.000940147422208,6.00771195208e+11,2.01742693866e+29,2991.22229921
1,0.000766930242171,2.96520609676e+11,2.4576854703e+29,8922.34284524
1,0.000441647770433,6.0851057669e+11,4.24932905528e+29,9443.42278024
1,0.000667760155615,2.9760287628e+11,4.22907348868e+29,12304.4360495
-1,0.000633629619948,1.51754873545e+11,2.37388532032e+29,19200.7705113
1,0.0003894612161,2.78561538177e+11,3.49466622824e+29,10290.5341338
-1,0.00052541146856,6.76989247686e+11,2.19811488249e+29,8820.26588976
-1,0.000535038320924,3.54825322601e+11,2.16175626418e+29,12306.1538329
1,0.000930865387602,4.08130110821e+11,7.04379016842e+29,11282.524096
-1,0.000325314311409,3.80464386711e+11,2.04425888599e+29,9303.50448516
1,0.00081558111038,4.97005978942e+11,3.07044073179e+29,7439.02541139
1,0.000521822935306,3.48099026933e+11,2.48823878132e+29,4470.77784719
1,0.000441549238296,78721959839.6,3.46076427201e+29,23482.1888486
1,0.00083560459949,3.35289129305e+11,2.9297163558e+29,9689.17249622
-1,0.000189640368148,99904159112.6,6.05788037291e+29,30174.7630396
-1,0.000510548677547,6.63324087875e+11,2.32127122627e+29,7176.37307553
-1,0.000759968430578,3.57527548267e+11,2.08728110131e+29,11018.2227088
-1,0.000808791392138,1.00994549261e+11,3.17822650537e+29,22316.5540839
1,0.00033636099662,6.14768191933e+11,4.7518881157e+29,10672.8210923
1,0.00061613031867,5.49822486905e+11,2.51856493746e+29,6621.21317316
1,0.00019515054813,5.91939769028e+11,5.51462076666e+29,10226.855806
-1,5.05643455301e-05,6.77139377271e+11,2.91635360813e+29,10045.561145
-1,0.000495692755821,5.76972911186e+11,2.20010218545e+29,8028.68687134
-1,0.00099037632139,1.67768385275e+11,2.01132636095e+29,12808.1339786
1,0.000995191230942,2.84764967083e+11,4.00614745396e+29,11921.5654955
1,0.000992040701922,2.86719630853e+11,2.07191768523e+29,10365.2091143
-1,0.000777593826325,3.35907012609e+11,2.69690655867e+29,12463.7858477
-1,0.000544656131094,2.70134697e+11,2.41292369932e+29,12831.7556394
-1,0.000485513097401,4.05949694191e+11,2.02746391993e+29,9292.19095516
1,0.000966444829757,3.4519132404e+11,2.48701627598e+29,9465.22099858
-1,0.000314760018312,6.32991870449e+11,2.4374544855e+29,8242.51579045
-1,0.000438627283599,6.29645501792e+11,2.27275363645e+29,8748.17535094
1,0.000778560406387,6.70604556209e+11,2.24108860942e+29,3942.3499291
1,0.000859254981282,4.36351491818e+11,2.42377484869e+29,4998.53928411
1,0.000934669241839,5.55952980482e+11,2.21210561925e+29,7522.91208981
1,0.000673445537082,5.47366965885e+11,2.46682885483e+29,6473.33438586
1,0.000366849139374,5.8866882283e+11,2.11291121473e+29,5058.17209024
-1,0.000815366081218,2.5325022483e+11,2.04606011049e+29,11962.6663245
1,0.000435158587147,6.46955749951e+11,2.64361931295e+29,5329.11130672
-1,0.000965552384999,4.14651885437e+11,2.77439966203e+29,9277.57665874
1,0.000471892623327,1.95422623706e+11,2.08729129472e+29,9900.42217591
1,0.000997984524634,1.35555735228e+11,2.41464992947e+29,14131.6202409
-1,0.000565810277742,4.83568012615e+11,2.35750464999e+29,8674.19791418
1,0.000679373489814,3.46078537786e+11,2.14596878619e+29,7744.5648518
1,0.000983735832521,4.52097979411e+11,2.15641995379e+29,5609.85193205
1,0.000113925836087,3.51246459241e+11,2.51205829572e+29,9114.12231202
1,0.000497061540666,4.53211487437e+11,2.45141626423e+29,7914.46122113
1,0.000653538052404,2.63674252313e+11,2.61620038641e+29,10433.2947215
1,1.54546692569e-05,1.4007584434e+11,2.18348830324e+29,14179.4497158
-1,0.000135554056396,4.15415123861e+11,2.03137808954e+29,12373.3243163
1,0.000392104713758,3.46489100045e+11,2.10432402503e+29,9798.68287064
-1,0.000667583374111,89910920218.1,2.08205372734e+29,18176.0713794
-1,0.000902200845541,4.73465141028e+11,2.92069399068e+29,12522.7657097
-1,0.000236854798824,1.18973707151e+11,3.9941743168e+29,22662.5782519
-1,0.000800674323234,1.56091253885e+11,2.05671231025e+29,14743.0023593
-1,0.000104436340606,6.45253368687e+11,3.2844640383e+29,9791.46520252
1,0.000498395485009,6.0320379705e+11,1.99419710175e+29,3864.04444953
1,0.000876799329603,1.5518513642e+11,6.9432404936e+29,21396.6487238
1,0.000837008697239,4.58536882193e+11,2.48591430578e+29,7032.04090413
1,0.000918028119517,5.13197068631e+11,3.40506297694e+29,8828.02335296
1,0.000302062613105,2.80772247897e+11,3.68298668451e+29,10809.3118187
-1,0.000522087875059,4.00366477549e+11,2.24726880841e+29,8366.05623688
1,0.000935528968444,1.20549557982e+11,2.11010348047e+29,13257.9657024
1,0.000660901785607,4.81749194493e+11,2.23847189125e+29,7199.47561725
-1,0.000493609916186,2.43858873279e+11,2.11838148936e+29,11245.018484
1,0.00034465683781,3.12513907093e+11,2.14651344877e+29,8873.60796711
-1,0.000959413671005,6.8783030982e+11,2.29813448039e+29,8165.85274119
-1,0.000815605540918,6.28957370854e+11,2.33436404186e+29,7971.40923143
-1,0.000807613010952,6.01194505387e+11,1.99127505237e+29,9010.4524925
-1,0.000188624771453,6.13648223189e+11,2.00386075242e+29,11908.6147256
1,0.000940420278692,4.47773449731e+11,2.5981168757e+29,8355.81682475
-1,0.000624317932786,3.41578903537e+11,2.01234429446e+29,8866.77551075
-1,0.000909469814048,4.30084756417e+11,2.05344832223e+29,7952.86510966
-1,0.000866878882435,5.32484934854e+11,2.1421249648e+29,9771.35157075
1,0.000914518147321,5.72374083608e+11,2.23963719375e+29,6248.36921803
1,0.000936181232712,3.93755903343e+11,2.13429371444e+29,8192.48806332
-1,0.000588040977665,4.55115502503e+11,3.06747330533e+29,8910.5383769
1,0.00069081608046,6.90940784105e+11,2.00187298058e+29,2013.59640747
-1,0.000603502665313,5.68583929979e+11,2.04075621917e+29,6905.33749037
-1,0.000619195108384,3.91397790779e+11,2.04133862646e+29,11479.6490431
-1,0.00093686475116,97444368567.4,1.99330413226e+29,21633.4400843
1,0.000837403570902,6.41380542025e+11,2.35135022915e+29,5695.94742605
-1,0.000377101977948,1.21525967891e+11,1.62975460586e+30,42430.043672
-1,0.000547185642376,2.89975456762e+11,2.54938257536e+29,12350.6626602
1,0.000925226629906,4.37442369245e+11,2.12681119897e+29,5647.01312757
1,0.000373100116514,3.19262299788e+11,2.54196338033e+29,4692.29515024
1,0.000951929493944,4.34054911068e+11,2.04883346435e+29,6406.15808737
1,0.000972070722665,1.90301176572e+11,2.04346773389e+29,9087.73492443
1,0.000881387678558,6.47526309656e+11,2.27864386206e+29,1172.86968945
1,0.000805753327371,2.30348481739e+11,2.6524469224e+29,12243.9006721
1,0.000875109249866,5.50668550484e+11,4.52542666419e+29,9569.90834116
-1,0.000436441961535,3.93724851029e+11,2.01177425653e+29,11064.2458795
-1,0.000929895531264,5.8198701182e+11,2.37671388603e+29,11745.4034186
-1,0.000777506732176,1.39304719481e+11,2.96042091476e+29,18253.4472913
-1,0.000291424786261,1.14931638389e+11,3.08640833273e+29,21984.5360619
1,0.000963336523567,5.30498572991e+11,2.16140493549e+29,5892.83796143
1,0.000870708062236,6.16455688283e+11,2.13021420958e+29,3233.80473643
1,0.000511311784952,5.56713101922e+11,2.43665419345e+29,6291.9163836
-1,0.000965380938729,1.45103848328e+11,2.29811824121e+29,15604.6690094
-1,0.000875062856897,6.87931113548e+11,2.33088424615e+29,9754.09444298
-1,0.00096875645258,3.15907822012e+11,1.99865725843e+29,9867.20390675
1,0.000305464890869,1.83811574638e+11,2.18805274074e+29,11438.2409445
1,0.000337963584686,1.09588665999e+11,2.28766353032e+29,15703.7334122
-1,0.000558843079237,5.6393080334e+11,2.66041875052e+29,7462.86406063
-1,0.000126885134914,2.56766258888e+11,2.73328933222e+29,12369.3335285
-1,0.000165228143012,76814243818.8,2.21740348768e+29,19921.6037711
-1,0.000139034187312,1.11715252859e+11,1.98801130176e+29,15230.6290547
1,0.000700579791519,3.00887847892e+11,2.09889889903e+29,8199.54895169
-1,0.000764899080858,2.10663160003e+11,2.17850351688e+29,13059.580812
1,0.000947263293651,3.82982701861e+11,2.89517251293e+29,10025.2780298
-1,0.00090475152217,5.80787601462e+11,2.16615715518e+29,8861.95794793
-1,0.000961501298871,3.24412667939e+11,2.02012712509e+29,9595.38210301
1,0.000679386888575,5.77492220332e+11,2.73852395047e+29,7221.00837138
1,0.000799246507365,4.64983125229e+11,3.63221031569e+29,7255.36614267
-1,0.000870306038852,5.72239773147e+11,2.41283219638e+29,9645.43922658
-1,0.000265600139502,1.5182704957e+11,2.00989681731e+29,13905.5621602
-1,0.00086366883126,1.9308445828e+11,2.00756969778e+29,14620.4608442
1,0.000909849125444,90539037983.9,2.80699331028e+29,19634.0949328
1,0.000321964172161,83084371667.4,2.17659299292e+29,17094.6761496
1,0.000604585534706,95984537344.7,3.58205766479e+29,19729.5779462
-1,0.000815771593431,2.26852677945e+11,2.24941644723e+29,13181.7083582
1,0.000727317851863,6.1492245436e+11,2.48486163244e+29,7304.14325709
1,0.000908485662697,6.94751348916e+11,2.20060186194e+29,6690.2984865
-1,0.000126150991807,3.54161730585e+11,3.47687217542e+29,11851.4140864
1,0.000987341888527,5.54297617855e+11,8.59127192297e+29,11755.0206938
-1,0.000851093872487,2.29523562179e+11,2.02787910159e+29,12949.7309195
1,0.000213989889053,3.63426610301e+11,2.33566200747e+29,8646.41942077
-1,0.000376507948608,3.56855313707e+11,2.23147388201e+29,10511.0327116
-1,0.000510601276769,6.03803619074e+11,2.01974965347e+29,6476.05623449
1,0.000883175547816,6.9554836099e+11,2.20301528821e+29,4264.14163705
1,0.000968992947994,1.7588699073e+11,2.00769320446e+29,12608.2391726
-1,0.000839383806282,5.68325991385e+11,2.04372090108e+29,7880.42415566
1,0.000957367108402,2.17669740936e+11,2.05610991721e+29,9762.58231454
1,0.000968393972482,5.80116918021e+11,2.14862053183e+29,4663.50817238
-1,0.000228349678539,3.34249495175e+11,2.05848842316e+29,8841.50594567
1,0.000592767385413,4.58546367093e+11,2.24618538822e+29,8319.54897947
1,0.000971375155374,6.90766517774e+11,2.06839133361e+29,4955.86022972
1,0.000818294334956,6.42757751194e+11,2.11687853635e+29,4000.79770966
1,0.000576597449071,2.17849319322e+11,2.46024749097e+29,12266.3809366
-1,0.000613448137893,5.59850356581e+11,2.19186428264e+29,8212.65296269
-1,0.000799296053757,6.06804034832e+11,2.39960911193e+29,11715.4278758
